"Participant","Condition","Trial","Age","Gender","Group","BlinkTime","BlinkStartTime","BlinkEndTime","blinkRowCounter"
"P14","s","1","22","m","e",349.0789,637959146423225657,637959146426716446,30
"P14","s","1","22","m","e",256.0588,637959146462594556,637959146465155144,22
"P14","s","1","22","m","e",135.0301,637959146477978041,637959146479328342,11
"P14","s","1","22","m","e",222.0504,637959146493861634,637959146496082138,19
"P14","s","1","22","m","e",222.0506,637959146524298525,637959146526519031,19
"P14","s","1","22","m","e",90.0191,637959146551884771,637959146552784962,7
"P14","s","1","22","m","e",222.0503,637959146557335995,637959146559556498,19
"P14","s","1","22","m","e",197.0443,637959146573669694,637959146575640137,17
"P14","s","1","22","m","e",179.0405,637959146591533732,637959146593324137,15
"P14","s","1","22","m","e",120.0269,637959146598495309,637959146599695578,9
"P14","s","1","22","m","e",112.0256,637959146610418004,637959146611538260,9
"P14","s","1","22","m","e",55.0125,637959146612318436,637959146612868561,4
"P14","s","1","22","m","e",123.0285,637959146627801931,637959146629032216,10
"P14","s","1","22","m","e",210.0474,637959146637834204,637959146639934678,18
"P14","s","1","22","m","e",53.0119,637959146655048102,637959146655578221,4
"P14","s","1","22","m","e",80.0186,637959146655688248,637959146656488434,6
"P14","s","1","22","m","e",179.9301,637959146666146431,637959146667945732,15
"P14","s","1","22","m","e",77.0173,637959146668165777,637959146668935950,6
"P14","s","1","22","m","e",167.0371,637959146693049610,637959146694719981,14
"P14","s","1","22","m","e",110.0252,637959146718935456,637959146720035708,9
"P14","s","1","22","m","e",426.9025,637959146735205142,637959146739474167,36
"P14","s","1","22","m","e",33.0071,637959146751555520,637959146751885591,2
"P14","s","1","22","m","e",134.8491,637959146781967176,637959146783315667,11
"P14","s","1","22","m","e",156.0359,637959146797738930,637959146799299289,13
"P14","s","1","22","m","e",214.9372,637959146810586409,637959146812735781,19
"P14","s","1","22","m","e",333.0753,637959146858499748,637959146861830501,30
"P14","s","1","22","m","e",199.0444,637959146870272413,637959146872262857,8
"P14","s","1","22","m","e",169.0379,637959146898818870,637959146900509249,14
"P14","s","1","22","m","e",304.0692,637959146938577864,637959146941618556,26
"P14","s","1","22","m","e",118.0263,637959146984478253,637959146985658516,6
"P14","s","1","22","m","e",145.0327,637959146996250912,637959146997701239,12
"P14","s","1","22","m","e",34.0075,637959146997811266,637959146998151341,2
"P14","s","1","22","m","e",78.0176,637959147007533464,637959147008313640,6
"P14","s","1","22","m","e",225.0509,637959147017575738,637959147019826247,19
"P14","s","1","22","m","e",166.0379,637959147032749166,637959147034409545,14
"P14","s","1","22","m","e",134.0303,637959147047452497,637959147048792800,11
"P14","s","2","22","m","e",147.0337,637959147573088948,637959147574559285,12
"P14","s","2","22","m","e",156.0359,637959147638262236,637959147639822595,14
"P14","s","2","22","m","e",205.0468,637959147654815979,637959147656866447,17
"P14","s","2","22","m","e",100.0227,637959147669139220,637959147670139447,4
"P14","s","2","22","m","e",111.0258,637959147670479523,637959147671589781,9
"P14","s","2","22","m","e",273.0629,637959147684572709,637959147687303338,23
"P14","s","2","22","m","e",292.0659,637959147697905733,637959147700826392,25
"P14","s","2","22","m","e",193.0436,637959147711118721,637959147713049157,16
"P14","s","2","22","m","e",55.0134,637959147713289212,637959147713839346,3
"P14","s","2","22","m","e",111.0256,637959147723341481,637959147724451737,9
"P14","s","2","22","m","e",189.0427,637959147738935014,637959147740825441,16
"P14","s","2","22","m","e",79.0171,637959147753878397,637959147754668568,6
"P14","s","2","22","m","e",290.0658,637959147767251420,637959147770152078,25
"P14","s","2","22","m","e",122.0283,637959147780204347,637959147781424630,10
"P14","s","2","22","m","e",44.0093,637959147781654685,637959147782094778,3
"P14","s","2","22","m","e",224.0505,637959147794457575,637959147796698080,19
"P14","s","2","22","m","e",156.0352,637959147808080657,637959147809641009,13
"P14","s","2","22","m","e",235.0538,637959147823674180,637959147826024718,20
"P14","s","2","22","m","e",145.0321,637959147838227481,637959147839677802,12
"P14","s","2","22","m","e",167.0385,637959147846889435,637959147848559820,14
"P14","s","2","22","m","e",34.0072,637959147848779865,637959147849119937,2
"P14","s","2","22","m","e",224.0509,637959147873725504,637959147875966013,19
"P14","s","2","22","m","e",214.0482,637959147884958050,637959147887098532,18
"P14","s","2","22","m","e",101.0226,637959147901591810,637959147902602036,8
"P14","s","2","22","m","e",111.0254,637959147902712062,637959147903822316,9
"P14","s","2","22","m","e",165.0374,637959147918735691,637959147920386065,14
"P14","s","2","22","m","e",134.0303,637959147947572215,637959147948912518,5
"P14","s","2","22","m","e",122.0274,637959147964981228,637959147966201502,10
"P14","s","2","22","m","e",189.9354,637959147975004360,637959147976903714,14
"P14","s","2","22","m","e",135.0306,637959148001699125,637959148003049431,11
"P14","s","2","22","m","e",34.0076,637959148003159457,637959148003499533,2
"P14","s","2","22","m","e",83.0186,637959148003739589,637959148004569775,6
"P14","s","2","22","m","e",289.0028,637959148017990864,637959148020880892,17
"P14","s","2","22","m","e",135.0303,637959148031136806,637959148032487109,11
"P14","s","2","22","m","e",92.0208,637959148032707161,637959148033627369,7
"P14","s","2","22","m","e",293.066,637959148052093086,637959148055023746,25
"P14","s","2","22","m","e",256.0581,637959148118618136,637959148121178717,22
"P14","s","2","22","m","e",157.0352,637959148139722910,637959148141293262,13
"P14","s","2","22","m","e",131.0298,637959148146074346,637959148147384644,12
"P14","s","2","22","m","e",107.0244,637959148147864753,637959148148934997,8
"P14","s","2","22","m","e",233.0523,637959148154276203,637959148156606726,12
"P14","s","2","22","m","e",232.0527,637959148164608540,637959148166929067,21
"P14","s","2","22","m","e",102.0231,637959148185423250,637959148186443481,8
"P14","s","2","22","m","e",180.0408,637959148194925394,637959148196725802,15
"P14","s","2","22","m","e",48.0109,637959148207388221,637959148207868330,3
"P14","s","2","22","m","e",180.0402,637959148217120426,637959148218920828,15
"P14","s","2","22","m","e",167.0379,637959148227122683,637959148228793062,10
"P14","s","2","22","m","e",190.0431,637959148240385679,637959148242286110,16
"P14","s","2","22","m","e",110.0253,637959148291878260,637959148292978513,9
"P14","s","2","22","m","e",190.044,637959148306911658,637959148308812098,16
"P14","s","2","22","m","e",57.0127,637959148323865500,637959148324435627,4
"P14","s","2","22","m","e",67.0152,637959148347740901,637959148348411053,5
"P14","s","2","22","m","e",56.0131,637959148349191225,637959148349751356,4
"P14","s","2","22","m","e",278.0627,637959148371511151,637959148374291778,24
"P14","s","2","22","m","e",172.0396,637959148389172552,637959148390892948,14
"P14","s","2","22","m","e",225.0506,637959148404175949,637959148406426455,19
"P14","s","2","22","m","e",158.036,637959148417628991,637959148419209351,13
"P14","s","2","22","m","e",45.0096,637959148419419403,637959148419869499,3
"P14","s","2","22","m","e",299.9649,637959148434485435,637959148437485084,26
"P14","s","2","22","m","e",146.893,637959148451598008,637959148453066938,12
"P14","s","2","22","m","e",222.9129,637959148466917869,637959148469146998,19
"P14","s","2","22","m","e",245.8962,637959148477227922,637959148479686884,21
"P14","s","2","22","m","e",210.0471,637959148496234933,637959148498335404,18
"P14","s","2","22","m","e",145.0332,637959148511378351,637959148512828683,12
"P14","s","2","22","m","e",127.0281,637959148524541340,637959148525811621,11
"P14","s","2","22","m","e",155.0352,637959148536704087,637959148538254439,13
"P14","s","2","22","m","e",78.0178,637959148577803383,637959148578583561,6
"P14","s","2","22","m","e",291.0659,637959148593436920,637959148596347579,25
"P14","s","2","22","m","e",178.0402,637959148610660819,637959148612441221,15
"P14","s","2","22","m","e",289.0659,637959148627174548,637959148630065207,25
"P14","s","2","22","m","e",186.0411,637959148646278879,637959148648139290,15
"P14","s","2","22","m","e",211.0485,637959148656381157,637959148658491642,12
"P14","s","2","22","m","e",242.0566,637959148672634835,637959148675055401,21
"P14","s","2","22","m","e",114.0263,637959148689028545,637959148690168808,9
"P14","s","2","22","m","e",195.0441,637959148706002386,637959148707952827,17
"P14","s","2","22","m","e",208.0471,637959148741280368,637959148743360839,18
"P14","s","2","22","m","e",222.0502,637959148766816144,637959148769036646,19
"P14","s","2","22","m","e",135.0305,637959148780229176,637959148781579481,11
"P14","s","2","22","m","e",111.0253,637959148781669503,637959148782779756,9
"P14","s","2","22","m","e",166.0382,637959148798043203,637959148799703585,14
"P14","s","2","22","m","e",178.0403,637959148811716301,637959148813496704,15
"P14","s","2","22","m","e",157.0369,637959148828975112,637959148830545481,6
"P14","s","2","22","m","e",34.0074,637959148850660024,637959148851000098,2
"P14","s","2","22","m","e",167.9951,637959148864003038,637959148865682989,14
"P14","s","2","22","m","e",237.8852,637959148878244949,637959148880623801,21
"P14","s","2","22","m","e",235.9034,637959148900396401,637959148902755435,20
"P14","s","2","22","m","e",189.0428,637959148950278714,637959148952169142,16
"P14","s","2","22","m","e",156.0343,637959148963361676,637959148964922019,9
"P14","s","2","22","m","e",202.0451,637959148978945198,637959148980965649,17
"P14","s","2","22","m","e",254.0573,637959148992368238,637959148994908811,21
"P14","s","2","22","m","e",170.038,637959149005941307,637959149007641687,14
"P14","s","2","22","m","e",144.0325,637959149036228156,637959149037668481,12
"P14","s","2","22","m","e",113.0255,637959149037888530,637959149039018785,9
"P14","s","2","22","m","e",223.0505,637959149083358820,637959149085589325,19
"P14","s","2","22","m","e",127.029,637959149097852093,637959149099122383,10
"P14","s","2","22","m","e",178.0394,637959149123347870,637959149125128264,15
"P14","s","2","22","m","e",78.0178,637959149141071875,637959149141852053,6
"P14","s","2","22","m","e",34.0077,637959149141962076,637959149142302153,2
"P14","s","2","22","m","e",167.0378,637959149154774975,637959149156445353,14
"P14","s","2","22","m","e",33.0079,637959149156675403,637959149157005482,2
"P14","s","2","22","m","e",214.0483,637959149172729032,637959149174869515,18
"P14","s","2","22","m","e",167.0383,637959149185381896,637959149187052279,14
"P14","s","2","22","m","e",65.0149,637959149189882916,637959149190533065,5
"P14","s","2","22","m","e",123.0279,637959149195644220,637959149196874499,10
"P14","s","2","22","m","e",76.0162,637959149197434634,637959149198194796,6
"P14","s","2","22","m","e",111.0251,637959149222040193,637959149223150444,9
"P14","s","2","22","m","e",159.0364,637959149261569134,637959149263159498,13
"P14","co","1","22","m","e",126.0292,637959154923514688,637959154924774980,10
"P14","co","1","22","m","e",181.0404,637959154986355202,637959154988165606,15
"P14","co","1","22","m","e",34.0079,637959154988495680,637959154988835759,2
"P14","co","1","22","m","e",159.0351,637959155023463595,637959155025053946,13
"P14","co","1","22","m","e",34.0074,637959155025163979,637959155025504053,2
"P14","co","1","22","m","e",34.0077,637959155036126457,637959155036466534,2
"P14","co","1","22","m","e",233.0522,637959155049999600,637959155052330122,20
"P14","co","1","22","m","e",280.0636,637959155066073230,637959155068873866,20
"P14","co","1","22","m","e",57.0128,637959155095199822,637959155095769950,4
"P14","co","1","22","m","e",188.0424,637959155110993394,637959155112873818,16
"P14","co","1","22","m","e",67.0152,637959155123526231,637959155124196383,5
"P14","co","1","22","m","e",169.0385,637959155140960172,637959155142650557,14
"P14","co","1","22","m","e",37.0084,637959155142770582,637959155143140666,2
"P14","co","1","22","m","e",301.0674,637959155163615305,637959155166625979,26
"P14","co","1","22","m","e",153.0351,637959155200513641,637959155202043992,13
"P14","co","1","22","m","e",181.041,637959155227949854,637959155229760264,15
"P14","co","1","22","m","e",177.0407,637959155254063178,637959155255833585,15
"P14","co","1","22","m","e",33.0075,637959155280909255,637959155281239330,2
"P14","co","1","22","m","e",100.0217,637959155293784477,637959155294784694,8
"P14","co","1","22","m","e",167.0335,637959155313617178,637959155315287513,13
"P14","co","1","22","m","e",81.0185,637959155326741775,637959155327551960,7
"P14","co","1","22","m","e",147.034,637959155341555122,637959155343025462,12
"P14","co","1","22","m","e",263.0591,637959155354027948,637959155356658539,21
"P14","co","1","22","m","e",93.0209,637959155371461894,637959155372392103,7
"P14","co","1","22","m","e",241.0545,637959155414811700,637959155417222245,22
"P14","co","1","22","m","e",137.0306,637959155436576625,637959155437946931,12
"P14","co","1","22","m","e",128.0287,637959155468503849,637959155469784136,8
"P14","co","1","22","m","e",113.0256,637959155527017085,637959155528147341,9
"P14","co","1","22","m","e",124.0282,637959155528797486,637959155530037768,10
"P14","co","1","22","m","e",156.0349,637959155548561963,637959155550122312,6
"P14","co","1","22","m","e",239.0538,637959155562225051,637959155564615589,20
"P14","co","1","22","m","e",201.0459,637959155587360736,637959155589371195,17
"P14","co","2","22","m","e",89.0206,637959157159538315,637959157160428521,3
"P14","co","2","22","m","e",141.0325,637959157189535097,637959157190945422,12
"P14","co","2","22","m","e",50.011,637959157191055442,637959157191555552,4
"P14","co","2","22","m","e",195.0441,637959157220852184,637959157222802625,16
"P14","co","2","22","m","e",46.0088,637959157238086094,637959157238546182,3
"P14","co","2","22","m","e",214.0493,637959157250718935,637959157252859428,18
"P14","co","2","22","m","e",222.0505,637959157263617470,637959157265837975,19
"P14","co","2","22","m","e",171.0386,637959157279100976,637959157280811362,14
"P14","co","2","22","m","e",213.0494,637959157297161599,637959157299292093,18
"P14","co","2","22","m","e",173.039,637959157316415964,637959157318146354,13
"P14","co","2","22","m","e",111.0246,637959157328117969,637959157329228215,9
"P14","co","2","22","m","e",169.0383,637959157351334991,637959157353025374,15
